file1	file2	chrom	resolution	h	dBPMax	scc
file17	file42	chrY	1000000	1		0.6080851770715048
file17	file42	chrM	100000	1		0.37063222661505324
file17	file42	chrM	1000000	1		0.40390777181729165
file17	file43	chr0	100000	1		0.7370347021264367
file17	file43	chr0	1000000	1		0.822814547255476
file17	file43	chr1	100000	1		0.6355276630468926
file17	file43	chr1	1000000	1		0.12527377994207545
file17	file43	chr2	100000	1		0.2274625993652849
file17	file43	chr2	1000000	1		0.5184010936724154
file17	file43	chr3	100000	1		0.29310807147944706
file17	file43	chr3	1000000	1		0.483310116539327
file17	file43	chr4	100000	1		0.4697290503865814
file17	file43	chr4	1000000	1		0.49866916702784514
file17	file43	chr5	100000	1		0.8132481899828362
file17	file43	chr5	1000000	1		0.9031285193738285
file17	file43	chr6	100000	1		0.16087572457933907
file17	file43	chr6	1000000	1		0.7116975254451435
file17	file43	chr7	100000	1		0.1356640515254448
file17	file43	chr7	1000000	1		0.38595757594350477
file17	file43	chr8	100000	1		0.11992372554232211
file17	file43	chr8	1000000	1		0.10252502425649745
file17	file43	chr9	100000	1		0.0718388805579141
file17	file43	chr9	1000000	1		0.434221140016251
file17	file43	chr10	100000	1		0.6122583938910129
file17	file43	chr10	1000000	1		0.10059170138399376
file17	file43	chr11	100000	1		0.6750270971963303
file17	file43	chr11	1000000	1		0.9718034300501418
file17	file43	chr12	100000	1		0.5474366475164107
file17	file43	chr12	1000000	1		0.20269620045583792
file17	file43	chr13	100000	1		0.9977880645144256
file17	file43	chr13	1000000	1		0.5754209359871908
file17	file43	chr14	100000	1		0.14804019981771532
file17	file43	chr14	1000000	1		0.5999397963232996
file17	file43	chr15	100000	1		0.20844198004809544
file17	file43	chr15	1000000	1		0.5324863874472927
file17	file43	chr16	100000	1		0.3762581585023833
file17	file43	chr16	1000000	1		0.49254790964394934
file17	file43	chr17	100000	1		0.5659392425272702
file17	file43	chr17	1000000	1		0.9540953606866635
file17	file43	chr18	100000	1		0.08551207644540382
file17	file43	chr18	1000000	1		0.45555791620503816
file17	file43	chr19	100000	1		0.36906995848460744
file17	file43	chr19	1000000	1		0.557880064457988
file17	file43	chr20	100000	1		0.5576467649223265
file17	file43	chr20	1000000	1		0.0651364414488339
file17	file43	chr21	100000	1		0.6881285400944781
file17	file43	chr21	1000000	1		0.4911675105694622
file17	file43	chrX	100000	1		0.9766971582697563
file17	file43	chrX	1000000	1		0.7089049732268208
file17	file43	chrY	100000	1		0.3333448349651188
file17	file43	chrY	1000000	1		0.4165493544434973
file17	file43	chrM	100000	1		0.22022845486426967
file17	file43	chrM	1000000	1		0.5504987759017482
file17	file44	chr0	100000	1		0.517139780431735
file17	file44	chr0	1000000	1		0.6982691867109602
file17	file44	chr1	100000	1		0.9279812145929615
file17	file44	chr1	1000000	1		0.6269688937845158
file17	file44	chr2	100000	1		0.917975029822466
file17	file44	chr2	1000000	1		0.4248637092205201
file17	file44	chr3	100000	1		0.9137904508074679
file17	file44	chr3	1000000	1		0.24934977714028017
file17	file44	chr4	100000	1		0.3640769134307641
file17	file44	chr4	1000000	1		0.7511364808948361
file17	file44	chr5	100000	1		0.1630746044792578
file17	file44	chr5	1000000	1		0.9713965063634359
file17	file44	chr6	100000	1		0.3856712193394819
file17	file44	chr6	1000000	1		0.9354718879800784
file17	file44	chr7	100000	1		0.028408939425766055
file17	file44	chr7	1000000	1		0.7350482372500945
file17	file44	chr8	100000	1		0.24523565378466305
file17	file44	chr8	1000000	1		0.4667787677337427
file17	file44	chr9	100000	1		0.0013286437930294381
file17	file44	chr9	1000000	1		0.8501257234485194
file17	file44	chr10	100000	1		0.032686818297170794
file17	file44	chr10	1000000	1		0.5360165871069658
file17	file44	chr11	100000	1		0.2672696064588914
file17	file44	chr11	1000000	1		0.9422515214711037
file17	file44	chr12	100000	1		0.688188129426745
file17	file44	chr12	1000000	1		0.3775659683110898
file17	file44	chr13	100000	1		0.3319136557098875
file17	file44	chr13	1000000	1		0.09458598662728213
file17	file44	chr14	100000	1		0.4808334107417126
file17	file44	chr14	1000000	1		0.533986851766934
file17	file44	chr15	100000	1		0.9824595309641854
file17	file44	chr15	1000000	1		0.7600236797399226
file17	file44	chr16	100000	1		0.7053690457897368
file17	file44	chr16	1000000	1		0.35806937475949785
file17	file44	chr17	100000	1		0.03365076597793393
file17	file44	chr17	1000000	1		0.15363970961226125
file17	file44	chr18	100000	1		0.694017641459597
file17	file44	chr18	1000000	1		0.17553648984161518
file17	file44	chr19	100000	1		0.24128318396769455
file17	file44	chr19	1000000	1		0.8300290580007031
file17	file44	chr20	100000	1		0.39492667420522354
file17	file44	chr20	1000000	1		0.40733318046616174
file17	file44	chr21	100000	1		0.8836629237586522
file17	file44	chr21	1000000	1		0.945655836971702
file17	file44	chrX	100000	1		0.17199517108789264
file17	file44	chrX	1000000	1		0.05149058043060328
file17	file44	chrY	100000	1		0.9258716667531383
file17	file44	chrY	1000000	1		0.5579554558475796
file17	file44	chrM	100000	1		0.4158173549909534
file17	file44	chrM	1000000	1		0.911862039559223
file17	file45	chr0	100000	1		0.166940245622603
file17	file45	chr0	1000000	1		0.2227196572568887
file17	file45	chr1	100000	1		0.11815361942698366
file17	file45	chr1	1000000	1		0.325875690656521
file17	file45	chr2	100000	1		0.19365762535248865
file17	file45	chr2	1000000	1		0.5476707796553032
file17	file45	chr3	100000	1		0.4081880300246892
file17	file45	chr3	1000000	1		0.8105863046324402
file17	file45	chr4	100000	1		0.8259052730549662
file17	file45	chr4	1000000	1		0.3926748708226431
file17	file45	chr5	100000	1		0.31471785807049013
file17	file45	chr5	1000000	1		0.32394360504629294
file17	file45	chr6	100000	1		0.9327863573248143
file17	file45	chr6	1000000	1		0.1939837028488467
file17	file45	chr7	100000	1		0.7492826830577424
file17	file45	chr7	1000000	1		0.21947389412836782
file17	file45	chr8	100000	1		0.5035804269222641
file17	file45	chr8	1000000	1		0.4071553585215991
file17	file45	chr9	100000	1		0.0022803453983369915
file17	file45	chr9	1000000	1		0.5392893541229747
file17	file45	chr10	100000	1		0.27410464799164713
file17	file45	chr10	1000000	1		0.5481677112437174
file17	file45	chr11	100000	1		0.3681573057759605
file17	file45	chr11	1000000	1		0.7292873862872339
file17	file45	chr12	100000	1		0.9001528986289609
file17	file45	chr12	1000000	1		0.18909832576187313
file17	file45	chr13	100000	1		0.6349926949459314
file17	file45	chr13	1000000	1		0.6036421702945767
file17	file45	chr14	100000	1		0.012702373414001045
file17	file45	chr14	1000000	1		0.19439274424478037
file17	file45	chr15	100000	1		0.483785778502973
file17	file45	chr15	1000000	1		0.08408066739167619
file17	file45	chr16	100000	1		0.3461480413147736
file17	file45	chr16	1000000	1		0.6592452231746089
file17	file45	chr17	100000	1		0.9317261891861095
file17	file45	chr17	1000000	1		0.937972277179079
file17	file45	chr18	100000	1		0.6196401601575772
file17	file45	chr18	1000000	1		0.7915602275809931
file17	file45	chr19	100000	1		0.11629331862005121
file17	file45	chr19	1000000	1		0.7507472550791693
file17	file45	chr20	100000	1		0.7713986358716889
file17	file45	chr20	1000000	1		0.5619252608837656
file17	file45	chr21	100000	1		0.10971123987621945
file17	file45	chr21	1000000	1		0.991727302387288
file17	file45	chrX	100000	1		0.2127014301174298
file17	file45	chrX	1000000	1		0.783767573251541
file17	file45	chrY	100000	1		0.4940466945086258
file17	file45	chrY	1000000	1		0.23898665872793523
file17	file45	chrM	100000	1		0.0171470711967443
file17	file45	chrM	1000000	1		0.8208025693556616
file17	file46	chr0	100000	1		0.4169322058917404
file17	file46	chr0	1000000	1		0.7799724975354584
file17	file46	chr1	100000	1		0.8439402114162825
file17	file46	chr1	1000000	1		0.3253444009755876
file17	file46	chr2	100000	1		0.6985225846010507
file17	file46	chr2	1000000	1		0.8587133019392962
file17	file46	chr3	100000	1		0.7382097838909369
file17	file46	chr3	1000000	1		0.8295964615482597
file17	file46	chr4	100000	1		0.7199178348687536
file17	file46	chr4	1000000	1		0.5572133293939261
file17	file46	chr5	100000	1		0.534924215045983
file17	file46	chr5	1000000	1		0.3994399356472569
file17	file46	chr6	100000	1		0.03933303766240426
file17	file46	chr6	1000000	1		0.014852250565028036
file17	file46	chr7	100000	1		0.9568177637545248
file17	file46	chr7	1000000	1		0.8915936909298672
file17	file46	chr8	100000	1		0.9820378067587641
file17	file46	chr8	1000000	1		0.7604559231147329
file17	file46	chr9	100000	1		0.6181722927405056
file17	file46	chr9	1000000	1		0.22402385988972473
file17	file46	chr10	100000	1		0.9732963074666278
file17	file46	chr10	1000000	1		0.8897883410299311
file17	file46	chr11	100000	1		0.45257676286944215
file17	file46	chr11	1000000	1		0.7500048537884116
file17	file46	chr12	100000	1		0.6353092788867192
file17	file46	chr12	1000000	1		0.980395244887928
file17	file46	chr13	100000	1		0.24754314393364107
file17	file46	chr13	1000000	1		0.6542773502675736
file17	file46	chr14	100000	1		0.44801048217729866
file17	file46	chr14	1000000	1		0.8736397153143872
file17	file46	chr15	100000	1		0.5126515313369889
file17	file46	chr15	1000000	1		0.2823845547678997
file17	file46	chr16	100000	1		0.32530144636619407
file17	file46	chr16	1000000	1		0.6769419518069392
file17	file46	chr17	100000	1		0.2306622485376323
file17	file46	chr17	1000000	1		0.06034655385902876
file17	file46	chr18	100000	1		0.4980554344980389
file17	file46	chr18	1000000	1		0.7796241698446206
file17	file46	chr19	100000	1		0.4202214496426868
file17	file46	chr19	1000000	1		0.5482297556701055
file17	file46	chr20	100000	1		0.4117896690057037
file17	file46	chr20	1000000	1		0.28787253105649246
file17	file46	chr21	100000	1		0.10218940105635721
file17	file46	chr21	1000000	1		0.11456919690136436
file17	file46	chrX	100000	1		0.5077674851382021
file17	file46	chrX	1000000	1		0.23438308999098334
file17	file46	chrY	100000	1		0.618105814092535
file17	file46	chrY	1000000	1		0.031376900289182164
file17	file46	chrM	100000	1		0.12595974415584366
file17	file46	chrM	1000000	1		0.27026044531447224
file17	file47	chr0	100000	1		0.17422926097859126
file17	file47	chr0	1000000	1		0.7527999907194224
file17	file47	chr1	100000	1		0.9852179269324312
file17	file47	chr1	1000000	1		0.71769723810131
file17	file47	chr2	100000	1		0.35553341588940834
file17	file47	chr2	1000000	1		0.813696036897267
file17	file47	chr3	100000	1		0.6983638106720162
file17	file47	chr3	1000000	1		0.40776540854172494
file17	file47	chr4	100000	1		0.02604568582072797
file17	file47	chr4	1000000	1		0.04730737564595888
file17	file47	chr5	100000	1		0.08588425965328561
file17	file47	chr5	1000000	1		0.03240607855559652
file17	file47	chr6	100000	1		0.2052214347360326
file17	file47	chr6	1000000	1		0.7449007645674873
file17	file47	chr7	100000	1		0.5228103881859981
file17	file47	chr7	1000000	1		0.7763161999938725
file17	file47	chr8	100000	1		0.16341628495187843
file17	file47	chr8	1000000	1		0.9379044329873035
file17	file47	chr9	100000	1		0.5506221902294829
file17	file47	chr9	1000000	1		0.08848498853234599
file17	file47	chr10	100000	1		0.9831441793775131
file17	file47	chr10	1000000	1		0.70696302711083
file17	file47	chr11	100000	1		0.8300742400164371
file17	file47	chr11	1000000	1		0.4111830629582556
file17	file47	chr12	100000	1		0.5960898987711699
file17	file47	chr12	1000000	1		0.03422747546707361
file17	file47	chr13	100000	1		0.859315560183883
file17	file47	chr13	1000000	1		0.6151355416708593
file17	file47	chr14	100000	1		0.33768858870053353
file17	file47	chr14	1000000	1		0.5278415836007814
file17	file47	chr15	100000	1		0.14935866261640984
file17	file47	chr15	1000000	1		0.5127450496195554
file17	file47	chr16	100000	1		0.04792451119886265
file17	file47	chr16	1000000	1		0.6125928289288604
file17	file47	chr17	100000	1		0.21310493860031876
file17	file47	chr17	1000000	1		0.8066260489499566
file17	file47	chr18	100000	1		0.5060962879957492
file17	file47	chr18	1000000	1		0.5604143631190065
file17	file47	chr19	100000	1		0.33424384582387057
file17	file47	chr19	1000000	1		0.7328395301687831
file17	file47	chr20	100000	1		0.35729531744871357
file17	file47	chr20	1000000	1		0.6648231499692798
file17	file47	chr21	100000	1		0.17349773572111293
file17	file47	chr21	1000000	1		0.5945854391341416
file17	file47	chrX	100000	1		0.7156079001181456
file17	file47	chrX	1000000	1		0.9384520123790239
file17	file47	chrY	100000	1		0.6760570609775342
file17	file47	chrY	1000000	1		0.8891828100556537
file17	file47	chrM	100000	1		0.7777846926062001
file17	file47	chrM	1000000	1		0.7337528516648762
file17	file48	chr0	100000	1		0.4990101456279389
file17	file48	chr0	1000000	1		0.9300873528907954
file17	file48	chr1	100000	1		0.018021301109404475
file17	file48	chr1	1000000	1		0.7612259206414896
file17	file48	chr2	100000	1		0.2647427244711372
file17	file48	chr2	1000000	1		0.567384049859043
file17	file48	chr3	100000	1		0.21783964179217874
file17	file48	chr3	1000000	1		0.59422105242674
file17	file48	chr4	100000	1		0.8290191643063506
file17	file48	chr4	1000000	1		0.5891657368001906
file17	file48	chr5	100000	1		0.399436856233218
file17	file48	chr5	1000000	1		0.6790613176092684
file17	file48	chr6	100000	1		0.3892046945611505
file17	file48	chr6	1000000	1		0.7781305739858003
file17	file48	chr7	100000	1		0.6293030282187405
file17	file48	chr7	1000000	1		0.6330558622790139
file17	file48	chr8	100000	1		0.2843667992322281
file17	file48	chr8	1000000	1		0.3441557098493172
file17	file48	chr9	100000	1		0.3440355868499382
file17	file48	chr9	1000000	1		0.7437397372166992
file17	file48	chr10	100000	1		0.4528766618815593
file17	file48	chr10	1000000	1		0.3082553116984015
file17	file48	chr11	100000	1		0.8175573664372351
file17	file48	chr11	1000000	1		0.8061530446186446
file17	file48	chr12	100000	1		0.2988967676418772
file17	file48	chr12	1000000	1		0.010770713149061528
file17	file48	chr13	100000	1		0.4114759017789813
file17	file48	chr13	1000000	1		0.8521804453992536
file17	file48	chr14	100000	1		0.06739575205313497
file17	file48	chr14	1000000	1		0.8675710361529446
file17	file48	chr15	100000	1		0.7157431689388503
file17	file48	chr15	1000000	1		0.7055184158010067
file17	file48	chr16	100000	1		0.17671515896303736
file17	file48	chr16	1000000	1		0.9329270290495707
file17	file48	chr17	100000	1		0.10703611656398004
file17	file48	chr17	1000000	1		0.19474149575275623
file17	file48	chr18	100000	1		0.3721271481945032
file17	file48	chr18	1000000	1		0.3158163290429262
file17	file48	chr19	100000	1		0.7627314168922628
file17	file48	chr19	1000000	1		0.07221382594829973
file17	file48	chr20	100000	1		0.02724991828186596
file17	file48	chr20	1000000	1		0.8870472436608154
file17	file48	chr21	100000	1		0.6051261746741275
file17	file48	chr21	1000000	1		0.4390702026506712
file17	file48	chrX	100000	1		0.9553490515777384
file17	file48	chrX	1000000	1		0.3121273097415497
file17	file48	chrY	100000	1		0.9641819401290247
file17	file48	chrY	1000000	1		0.25350965671444414
file17	file48	chrM	100000	1		0.835451619440659
file17	file48	chrM	1000000	1		0.5949683798849391
file17	file49	chr0	100000	1		0.21734630099604835
file17	file49	chr0	1000000	1		0.8148144290488682
file17	file49	chr1	100000	1		0.5571227077040058
file17	file49	chr1	1000000	1		0.2759166435173269
file17	file49	chr2	100000	1		0.18414783120035916
file17	file49	chr2	1000000	1		0.9946195932134255
file17	file49	chr3	100000	1		0.7030418370807635
file17	file49	chr3	1000000	1		0.7759748727749038
file17	file49	chr4	100000	1		0.8857583499249025
file17	file49	chr4	1000000	1		0.8637772472107721
file17	file49	chr5	100000	1		0.949694915003595
file17	file49	chr5	1000000	1		0.6326438545067671
file17	file49	chr6	100000	1		0.7287614083679305
file17	file49	chr6	1000000	1		0.5795299645580585
file17	file49	chr7	100000	1		0.39461126434922267
file17	file49	chr7	1000000	1		0.10028346972761393
file17	file49	chr8	100000	1		0.016991046454995162
file17	file49	chr8	1000000	1		0.4071272238850484
file17	file49	chr9	100000	1		0.09325346348956609
file17	file49	chr9	1000000	1		0.04200202495408867
file17	file49	chr10	100000	1		0.38356823060615364
file17	file49	chr10	1000000	1		0.44548469267553137
file17	file49	chr11	100000	1		0.8634677442161762
file17	file49	chr11	1000000	1		0.7491766093335018
file17	file49	chr12	100000	1		0.7089645424350933
file17	file49	chr12	1000000	1		0.9545087296958679
file17	file49	chr13	100000	1		0.13897553441421906
file17	file49	chr13	1000000	1		0.8044456591444497
file17	file49	chr14	100000	1		0.17828280159473664
file17	file49	chr14	1000000	1		0.9740326659463857
file17	file49	chr15	100000	1		0.7609590793732514
file17	file49	chr15	1000000	1		0.44572558706839627
file17	file49	chr16	100000	1		0.7494233470538602
file17	file49	chr16	1000000	1		0.5508779623748913
file17	file49	chr17	100000	1		0.04140886716215719
file17	file49	chr17	1000000	1		0.5870472121425168
file17	file49	chr18	100000	1		0.3392716620454874
file17	file49	chr18	1000000	1		0.16419916404991985
file17	file49	chr19	100000	1		0.470910158108924
file17	file49	chr19	1000000	1		0.9345815859772281
file17	file49	chr20	100000	1		0.48286342384961545
file17	file49	chr20	1000000	1		0.23811350895342565
file17	file49	chr21	100000	1		0.9850511606515873
file17	file49	chr21	1000000	1		0.6904990834593184
file17	file49	chrX	100000	1		0.8843472681744413
file17	file49	chrX	1000000	1		0.5072100099308343
file17	file49	chrY	100000	1		0.42806016883216624
file17	file49	chrY	1000000	1		0.5825550283573487
file17	file49	chrM	100000	1		0.5809077787148065
file17	file49	chrM	1000000	1		0.3751818085878049
file18	file18	chr0	100000	1		0.3021285731584321
file18	file18	chr0	1000000	1		0.429278925881865
file18	file18	chr1	100000	1		0.9226288637994502
file18	file18	chr1	1000000	1		0.5233976682647526
file18	file18	chr2	100000	1		0.07626283258836153
file18	file18	chr2	1000000	1		0.23182559777827905
file18	file18	chr3	100000	1		0.762138153230198
file18	file18	chr3	1000000	1		0.0508840319823024
file18	file18	chr4	100000	1		0.6883262190236535
file18	file18	chr4	1000000	1		0.8529030005766322
file18	file18	chr5	100000	1		0.883432353996269
file18	file18	chr5	1000000	1		0.5396061571676366
file18	file18	chr6	100000	1		0.6392501696188797
file18	file18	chr6	1000000	1		0.8033764210338113
file18	file18	chr7	100000	1		0.5242322020564408
file18	file18	chr7	1000000	1		0.8409086926747702
file18	file18	chr8	100000	1		0.48054241528211583
file18	file18	chr8	1000000	1		0.334984355847456
file18	file18	chr9	100000	1		0.0925733474975402
file18	file18	chr9	1000000	1		0.503674459748884
file18	file18	chr10	100000	1		0.11736745644283675
file18	file18	chr10	1000000	1		0.7756386093467822
file18	file18	chr11	100000	1		0.9840782850963422
file18	file18	chr11	1000000	1		0.30915810147162615
file18	file18	chr12	100000	1		0.9248974154523462
file18	file18	chr12	1000000	1		0.6809772366095185
file18	file18	chr13	100000	1		0.6716959071761284
file18	file18	chr13	1000000	1		0.2855280693693236
file18	file18	chr14	100000	1		0.5686552199240152
file18	file18	chr14	1000000	1		0.6009606959073747
file18	file18	chr15	100000	1		0.48697425800692484
file18	file18	chr15	1000000	1		0.2889473939685322
file18	file18	chr16	100000	1		0.6068636241947603
file18	file18	chr16	1000000	1		0.18361927791174582
file18	file18	chr17	100000	1		0.7143337184155385
file18	file18	chr17	1000000	1		0.9949602270050667
file18	file18	chr18	100000	1		0.08281382587487929
file18	file18	chr18	1000000	1		0.8906173340839968
file18	file18	chr19	100000	1		0.7313188717258502
file18	file18	chr19	1000000	1		0.4113056671476414
file18	file18	chr20	100000	1		0.4853101476724232
file18	file18	chr20	1000000	1		0.6708385002279474
file18	file18	chr21	100000	1		0.7702949648977492
file18	file18	chr21	1000000	1		0.41585351443154217
file18	file18	chrX	100000	1		0.10001440147329588
file18	file18	chrX	1000000	1		0.4249037355739792
file18	file18	chrY	100000	1		0.37921735002800505
file18	file18	chrY	1000000	1		0.7144372591006282
file18	file18	chrM	100000	1		0.9518231822064891
file18	file18	chrM	1000000	1		0.5697959516277805
file18	file19	chr0	100000	1		0.31747704036211155
file18	file19	chr0	1000000	1		0.7502630743894365
file18	file19	chr1	100000	1		0.4254496783419006
file18	file19	chr1	1000000	1		0.47820110494051216
file18	file19	chr2	100000	1		0.7564038837744064
file18	file19	chr2	1000000	1		0.5814896545069607
file18	file19	chr3	100000	1		0.9439501551270616
file18	file19	chr3	1000000	1		0.8943152658905161
file18	file19	chr4	100000	1		0.4480575543094919
file18	file19	chr4	1000000	1		0.3302818055928497
file18	file19	chr5	100000	1		0.5477205160410429
file18	file19	chr5	1000000	1		0.8596222085429199
file18	file19	chr6	100000	1		0.7013157457245688
file18	file19	chr6	1000000	1		0.5977716167452495
file18	file19	chr7	100000	1		0.658863558073135
file18	file19	chr7	1000000	1		0.8884193424194238
file18	file19	chr8	100000	1		0.2225456442565833
file18	file19	chr8	1000000	1		0.8596798301066297
file18	file19	chr9	100000	1		0.2345803093481813
file18	file19	chr9	1000000	1		0.9936667643586724
file18	file19	chr10	100000	1		0.692866892674653
file18	file19	chr10	1000000	1		0.07425594485629361
file18	file19	chr11	100000	1		0.9311290295007714
file18	file19	chr11	1000000	1		0.20431565433976817
file18	file19	chr12	100000	1		0.8340592525011703
file18	file19	chr12	1000000	1		0.8728186707363956
file18	file19	chr13	100000	1		0.6560108590320735
file18	file19	chr13	1000000	1		0.8873963188207017
file18	file19	chr14	100000	1		0.8962526242235331
file18	file19	chr14	1000000	1		0.9601030805180885
file18	file19	chr15	100000	1		0.44696614975252746
file18	file19	chr15	1000000	1		0.693416713460229
file18	file19	chr16	100000	1		0.3566986957816288
file18	file19	chr16	1000000	1		0.5676542154722946
file18	file19	chr17	100000	1		0.672609281093622
file18	file19	chr17	1000000	1		0.27237155045317796
file18	file19	chr18	100000	1		0.6661675746594361
file18	file19	chr18	1000000	1		0.5223866409090293
file18	file19	chr19	100000	1		0.5110425173607982
file18	file19	chr19	1000000	1		0.6170129293336869
file18	file19	chr20	100000	1		0.4207246592104018
file18	file19	chr20	1000000	1		0.20401642521316732
file18	file19	chr21	100000	1		0.8476186523169214
file18	file19	chr21	1000000	1		0.49212487923371473
file18	file19	chrX	100000	1		0.583174924281736
file18	file19	chrX	1000000	1		0.5489698837029534
file18	file19	chrY	100000	1		0.09425762261271897
file18	file19	chrY	1000000	1		0.030754297476028314
file18	file19	chrM	100000	1		0.15487486295663289
file18	file19	chrM	1000000	1		0.9346801991479738
file18	file20	chr0	100000	1		0.21743320486182893
file18	file20	chr0	1000000	1		0.8989851642933798
file18	file20	chr1	100000	1		0.7335314027959035
file18	file20	chr1	1000000	1		0.7698221359040842
file18	file20	chr2	100000	1		0.0307730063791658
file18	file20	chr2	1000000	1		0.018605666451030345
file18	file20	chr3	100000	1		0.24927766252533445
file18	file20	chr3	1000000	1		0.11951946149508552
file18	file20	chr4	100000	1		0.6839212805106034
file18	file20	chr4	1000000	1		0.5629173922865414
file18	file20	chr5	100000	1		0.055835961412394775
file18	file20	chr5	1000000	1		0.054906094219961066
file18	file20	chr6	100000	1		0.6867967657284713
file18	file20	chr6	1000000	1		0.5246294835599375
file18	file20	chr7	100000	1		0.34056856445540373
file18	file20	chr7	1000000	1		0.4667463959601309
file18	file20	chr8	100000	1		0.23638360413733905
file18	file20	chr8	1000000	1		0.42084554009648967
file18	file20	chr9	100000	1		0.4010574077400192
file18	file20	chr9	1000000	1		0.30986071461842746
file18	file20	chr10	100000	1		0.8036653492389494
file18	file20	chr10	1000000	1		0.9666430491615787
file18	file20	chr11	100000	1		0.3105754221160586
file18	file20	chr11	1000000	1		0.68201333581582
file18	file20	chr12	100000	1		0.9889197702498527
file18	file20	chr12	1000000	1		0.546952664279922
file18	file20	chr13	100000	1		0.49205684254519644
file18	file20	chr13	1000000	1		0.2772016068506157
file18	file20	chr14	100000	1		0.48227171638200494
file18	file20	chr14	1000000	1		0.8169691329580827
file18	file20	chr15	100000	1		0.5942640475234691
file18	file20	chr15	1000000	1		0.16180411703772624
file18	file20	chr16	100000	1		0.6696922451484636
file18	file20	chr16	1000000	1		0.3199893763886775
file18	file20	chr17	100000	1		0.9248465212804347
file18	file20	chr17	1000000	1		0.9776700317823238
file18	file20	chr18	100000	1		0.9875942015719802
file18	file20	chr18	1000000	1		0.7109092742181333
file18	file20	chr19	100000	1		0.6425371942517139
file18	file20	chr19	1000000	1		0.8073836567281416
file18	file20	chr20	100000	1		0.13295095978645333
file18	file20	chr20	1000000	1		0.8146955120065096
file18	file20	chr21	100000	1		0.736432197774732
file18	file20	chr21	1000000	1		0.6479795121539101
file18	file20	chrX	100000	1		0.06860026164536293
file18	file20	chrX	1000000	1		0.9394956313436885
file18	file20	chrY	100000	1		0.4583243284688635
file18	file20	chrY	1000000	1		0.5212991794896897
file18	file20	chrM	100000	1		0.59452071177086
file18	file20	chrM	1000000	1		0.1353947542641315
file18	file21	chr0	100000	1		0.7687189306346726
file18	file21	chr0	1000000	1		0.4332614795013967
file18	file21	chr1	100000	1		0.09720561684501894
file18	file21	chr1	1000000	1		0.3851670424169843
file18	file21	chr2	100000	1		0.6264954337534103
file18	file21	chr2	1000000	1		0.34104638890497585
file18	file21	chr3	100000	1		0.7456421117580142
file18	file21	chr3	1000000	1		0.289901591904828
file18	file21	chr4	100000	1		0.4441809047079026
file18	file21	chr4	1000000	1		0.6628925383647101
file18	file21	chr5	100000	1		0.9070590412151666
file18	file21	chr5	1000000	1		0.4999562570045101
file18	file21	chr6	100000	1		0.10631073057868345
file18	file21	chr6	1000000	1		0.45760841827548804
file18	file21	chr7	100000	1		0.9593714222168614
file18	file21	chr7	1000000	1		0.1712153837855015
file18	file21	chr8	100000	1		0.3999367902143185
file18	file21	chr8	1000000	1		0.7624775861332105
file18	file21	chr9	100000	1		0.4639614231048059
file18	file21	chr9	1000000	1		0.2934822560124204
file18	file21	chr10	100000	1		0.7026913644923971
file18	file21	chr10	1000000	1		0.40299531716640324
file18	file21	chr11	100000	1		0.6538167600782773
file18	file21	chr11	1000000	1		0.4543372662732642
file18	file21	chr12	100000	1		0.0031364201719459306
file18	file21	chr12	1000000	1		0.49895679946081606
file18	file21	chr13	100000	1		0.993471690232075
file18	file21	chr13	1000000	1		0.6092219232354685
file18	file21	chr14	100000	1		0.5596760902871555
file18	file21	chr14	1000000	1		0.4777207455318634
file18	file21	chr15	100000	1		0.6528468804518393
file18	file21	chr15	1000000	1		0.49944202078597233
file18	file21	chr16	100000	1		0.021178126013433274
file18	file21	chr16	1000000	1		0.3081126675435887
file18	file21	chr17	100000	1		0.3691945445217901
file18	file21	chr17	1000000	1		0.7479686427676666
file18	file21	chr18	100000	1		0.2880659356615174
file18	file21	chr18	1000000	1		0.03019244857410075
file18	file21	chr19	100000	1		0.5061789348494513
file18	file21	chr19	1000000	1		0.25574424524606254
file18	file21	chr20	100000	1		0.9681753000682368
file18	file21	chr20	1000000	1		0.38049704193661515
file18	file21	chr21	100000	1		0.708847162686295
file18	file21	chr21	1000000	1		0.6902973478502431
file18	file21	chrX	100000	1		0.5004785331489301
file18	file21	chrX	1000000	1		0.8043371550548299
file18	file21	chrY	100000	1		0.7186773552474129
file18	file21	chrY	1000000	1		0.7229304017291741
file18	file21	chrM	100000	1		0.01863765216092339
file18	file21	chrM	1000000	1		0.21489060705940355
file18	file22	chr0	100000	1		0.7488679048342565
file18	file22	chr0	1000000	1		0.4834984930222854
file18	file22	chr1	100000	1		0.7896569357062417
file18	file22	chr1	1000000	1		0.8609479368425169
file18	file22	chr2	100000	1		0.2695701171715178
file18	file22	chr2	1000000	1		0.5734444224904192
file18	file22	chr3	100000	1		0.5115976992059109
file18	file22	chr3	1000000	1		0.5105371266717013
file18	file22	chr4	100000	1		0.887730027023077
file18	file22	chr4	1000000	1		0.9231225767760038
file18	file22	chr5	100000	1		0.44149937420376983
file18	file22	chr5	1000000	1		0.10072259385654303
file18	file22	chr6	100000	1		0.10785087125228676
file18	file22	chr6	1000000	1		0.9615594560585625
file18	file22	chr7	100000	1		0.3436113312406456
file18	file22	chr7	1000000	1		0.8504666079063596
file18	file22	chr8	100000	1		0.23319375702772593
file18	file22	chr8	1000000	1		0.9175022415460189
file18	file22	chr9	100000	1		0.5353632864363199
